,LS,BST,LLRBT,BF
4700,7.0715719971746e-05,9.832803593572537e-07,1.7049970455604408e-06,2.232861051489727e-06
4800,7.186217234286249e-05,9.782586776472013e-07,1.7566240666041133e-06,2.2430958807331706e-06
4900,7.329019608933035e-05,9.778947804396579e-07,1.7329283366236117e-06,2.230988017608061e-06
5000,7.684073769145671e-05,9.581407899498393e-07,1.7511791126682945e-06,2.2610475014416725e-06
5100,7.647964800814799e-05,9.72446181315826e-07,1.7241599559442165e-06,2.215117165912797e-06
5200,7.949935964633361e-05,9.917996368806707e-07,1.7320078577624138e-06,2.249999190766125e-06
5300,7.924122495764712e-05,9.916340216669603e-07,1.7075583674099057e-06,2.220255968912821e-06
5400,8.08679206209223e-05,9.668060843277414e-07,1.7265379300699868e-06,2.2293058578608505e-06
5500,8.164347890965265e-05,9.784483011179697e-07,1.760949677608292e-06,2.2356542801364847e-06
5600,8.620976253600637e-05,1.0123898183345932e-06,1.749692923696968e-06,2.2175795966844766e-06
5700,8.585460002132511e-05,9.962167556679577e-07,1.8111512282811993e-06,2.2170723740592464e-06
5800,8.817175073536335e-05,9.99067067339538e-07,1.744206162776217e-06,2.2405111230909825e-06
5900,8.944990224452741e-05,1.0137233750706691e-06,1.7786786449355407e-06,2.2161071500612783e-06
6000,8.901120461480812e-05,9.831560000247501e-07,1.8303659082381824e-06,2.2124604806902075e-06
6100,9.19135385310414e-05,1.0011346376321595e-06,1.7759678970783128e-06,2.219696208800471e-06
6200,9.397464490884385e-05,1.0043165236369732e-06,1.7751545256533481e-06,2.2591254887504316e-06
6300,9.407475012153763e-05,1.0021840704929665e-06,1.8226711032484924e-06,2.2231420489250248e-06
6400,9.370070543682732e-05,1.0110474952043744e-06,1.8046071235979095e-06,2.230972625152849e-06
6500,9.294036654712752e-05,1.001247952461516e-06,1.791105062034357e-06,2.2079483328233343e-06
6600,9.345185048579145e-05,1.0072805559894907e-06,1.8085582158314663e-06,2.226224781116556e-06
6700,9.488416859269176e-05,1.0049236071116606e-06,1.8330013161576396e-06,2.228665232889081e-06
6800,9.844823452908921e-05,1.0103054030653123e-06,1.8403888968409065e-06,2.2484504397736367e-06
6900,9.953155328835779e-05,9.9596311658655e-07,1.8157551295781902e-06,2.2411604781438586e-06
7000,9.899697251993855e-05,1.0029616148356313e-06,1.7580840151346879e-06,2.2277506367397416e-06
7100,9.962600664077583e-05,1.003791783175884e-06,1.8257548639533716e-06,2.2549072618023793e-06
7200,0.00010463888650661796,1.0102660066251635e-06,1.805012526605791e-06,2.223388714835458e-06
7300,0.00010308843712993137,1.0201343177142767e-06,1.8376296454476654e-06,2.2663074490024683e-06
7400,0.00010323216355781695,1.0173089701870303e-06,1.8291376144497083e-06,2.232747957742679e-06
7500,0.00010473681137781726,1.0067097940952133e-06,1.8223335778494494e-06,2.2516211734042255e-06
7600,0.00010735133516072474,1.020967726458992e-06,1.8347336594528014e-06,2.2560213051668e-06
7700,0.00010955502480426547,9.97077752707885e-07,1.823837766338379e-06,2.242909727293417e-06
7800,0.0001121187190708935,1.0222932366534658e-06,1.8758285339972978e-06,2.2447580277253317e-06
7900,0.00011039881680455537,1.0131730339190828e-06,1.8437978450567761e-06,2.2579417991187046e-06
8000,0.00011208313652378328,1.0105828271854087e-06,1.834777169946342e-06,2.247541399518831e-06
8100,0.00011428294955099155,1.0344880000782122e-06,1.8427632535474562e-06,2.2269847723783568e-06
8200,0.00011524528503811004,1.0235703127339072e-06,1.8628987530673588e-06,2.2378389343380106e-06
8300,0.0001161814491678918,1.0330518963960333e-06,1.8485029315610133e-06,2.2440549069502896e-06
8400,0.0001171337876227522,1.0244363690341968e-06,1.8219080798481718e-06,2.226203483520845e-06
8500,0.00011834457355611232,1.0182967595328842e-06,1.833578495847044e-06,2.252648037713055e-06
8600,0.00011982033028451025,1.0370688583411346e-06,1.8814143996019293e-06,2.2546571173166874e-06
8700,0.00011907360225129838,1.0396316391202288e-06,1.8537692114744985e-06,2.262582161908098e-06
8800,0.00012029367442661469,1.0427511457370918e-06,1.888918559015686e-06,2.2630385356023907e-06
8900,0.00012188312561259767,1.0537796764882333e-06,1.8660700954753187e-06,2.2269860166338607e-06
9000,0.00012360121629311952,1.0349940361215844e-06,1.926290577303174e-06,2.2466035256452792e-06
9100,0.000125052230973053,1.055372773174094e-06,1.8892598620385205e-06,2.249227360386504e-06
9200,0.00012634638352255516,1.0307168998165962e-06,1.8752166305010744e-06,2.2197447059283015e-06
9300,0.0001268327126382004,1.0427755929546756e-06,1.8987340282289944e-06,2.252701549243968e-06
9400,0.0001286383914161012,1.0359998004203406e-06,1.943536585521534e-06,2.2348368373793474e-06
9500,0.00012953860870746196,1.0321642220908895e-06,1.936448944108817e-06,2.258734198697253e-06
9600,0.0001303609749761521,1.049550142301537e-06,1.930731038964533e-06,2.224728323032208e-06
9700,0.00013185975537208174,1.0472914639757862e-06,1.9456851755379946e-06,2.277442216745005e-06
9800,0.00013278396438098076,1.053055886119399e-06,1.8713538707960227e-06,2.2485399343192988e-06
9900,0.0001347841939412553,1.0563610271132046e-06,1.8482450289019478e-06,2.238171260564699e-06
