,LS,BST,LLRBT,BF
2600,3.911318788262204e-05,9.58977315207482e-07,1.5409989688340403e-06,8.34212613873047e-07
2700,4.049194665036139e-05,9.634174842284906e-07,1.5830705230713848e-06,7.963316480911106e-07
2800,4.219920194489933e-05,9.55135155674241e-07,1.5676814182704195e-06,7.987717484816088e-07
2900,4.349236216379005e-05,9.575104063222988e-07,1.610903378037753e-06,8.318666475525963e-07
3000,4.528167453880738e-05,9.646070565720763e-07,1.6087993814977347e-06,8.160687871960871e-07
3100,4.6599079070852024e-05,9.735549646301554e-07,1.6281831402912599e-06,8.326100854100574e-07
3200,4.816966787741067e-05,9.960731450861337e-07,1.663959120536958e-06,8.123560782966263e-07
3300,4.99301740970172e-05,1.028604078140759e-06,1.7117983437305607e-06,8.031549199202328e-07
3400,5.1192733622583296e-05,9.850202856687915e-07,1.6535764502429772e-06,8.391484643819682e-07
3500,5.871160254053293e-05,1.0049077799680446e-06,1.664159799191178e-06,8.008317378939155e-07
3600,5.4531216804032135e-05,9.949682205659124e-07,1.785129725232447e-06,8.139708880420535e-07
3700,5.630818774620362e-05,9.9655504364076e-07,1.6734937190958256e-06,8.122648460653807e-07
3800,6.561959490453431e-05,1.0158035833679071e-06,1.6794172468074008e-06,7.86981332850634e-07
3900,6.002517703091811e-05,1.0468668759364738e-06,1.6548814734768703e-06,8.097275399491875e-07
4000,6.384237050484661e-05,1.0192247957777266e-06,1.685881043075148e-06,7.998501612813374e-07
4100,6.190053218390382e-05,1.033607056501125e-06,1.7281784761457814e-06,7.983967095801453e-07
4200,6.394366172266219e-05,1.0147719268063339e-06,1.714267032092796e-06,7.818942663148729e-07
4300,6.53023132680565e-05,1.0285891161018283e-06,1.9005565666978102e-06,7.934025531515069e-07
4400,6.653481064932506e-05,1.0361323675670482e-06,1.7568730949979582e-06,8.026435864457024e-07
4500,6.743088675291201e-05,1.0200166090075439e-06,1.748688325687491e-06,8.166947171365449e-07
4600,6.923542678390348e-05,1.023449170309196e-06,1.7569088088690277e-06,8.064528880213653e-07
4700,7.081485502400496e-05,1.0175593058501772e-06,1.7743941883496734e-06,8.128827081036267e-07
4800,7.28861223115936e-05,1.0346646459106733e-06,1.8537530767381055e-06,8.137392706810198e-07
4900,7.41855920326614e-05,1.0292110462681553e-06,1.833406260980447e-06,8.057384514634352e-07
5000,7.747144054583009e-05,1.0375197145899912e-06,1.8677902813795783e-06,8.17382670810805e-07
5100,7.931808976524877e-05,1.0455635305784575e-06,1.878703351628138e-06,8.151299093738882e-07
5200,7.886426000313303e-05,1.0199896156053068e-06,1.8155095605350552e-06,8.109407403309821e-07
5300,8.046976451274999e-05,1.0280395150953613e-06,1.8601975843754657e-06,8.275871252675258e-07
5400,8.199800127677175e-05,1.0396329912468107e-06,1.8768304117331537e-06,8.299339161075036e-07
5500,8.614251521253667e-05,1.0251572180471016e-06,1.8942420041923403e-06,8.059798904327214e-07
5600,8.381316440987376e-05,1.0231976320437335e-06,1.9735120612820356e-06,7.852986764692522e-07
5700,8.70050885800033e-05,1.0705397778335924e-06,1.8984233317554953e-06,8.323557798776331e-07
5800,8.7524214197685e-05,1.0373631829754748e-06,1.9164420568187713e-06,8.095443097088452e-07
5900,8.656359582267907e-05,1.0412374934301191e-06,1.914241518868014e-06,8.182600001727632e-07
6000,8.90281148769662e-05,1.0351482949672488e-06,1.8943346334074478e-06,8.048622061524096e-07
6100,9.130561563886975e-05,1.0580414032495213e-06,1.921466160821942e-06,7.978549628697951e-07
6200,9.061790663330312e-05,1.0517965019637839e-06,1.99475486703012e-06,8.008641921359738e-07
6300,9.326756461373948e-05,1.0347723332874545e-06,1.947539876676549e-06,8.184563693240149e-07
6400,9.418794117043427e-05,1.0298442131831148e-06,1.924784596659106e-06,8.171957494571395e-07
6500,9.81192332820608e-05,1.073174215981378e-06,1.903680073088804e-06,8.155187621815215e-07
6600,9.74922771106363e-05,1.0595596972169406e-06,1.979510391712052e-06,7.92772011455456e-07
6700,9.876415824064763e-05,1.0746067577819212e-06,2.004314851605359e-06,8.24432921544606e-07
6800,9.879019901844237e-05,1.0484839328180212e-06,1.9524616227750113e-06,7.87891400550757e-07
6900,0.00010075263873409104,1.0553424742175352e-06,1.9466361936626085e-06,8.236555213860552e-07
7000,0.0001018018340969612,1.0564447254574764e-06,1.9455309327127874e-06,8.127871823898696e-07
7100,0.00010257930484271412,1.0669481227123136e-06,1.9221912723444744e-06,8.201624924710038e-07
7200,0.00010431493928767057,1.0585210589401492e-06,1.95293743996411e-06,8.298801984467091e-07
7300,0.00010561075828191953,1.075729008960546e-06,1.9665335480192114e-06,8.516620808289548e-07
7400,0.00010718084713380032,1.0807829377147445e-06,1.944252730928225e-06,7.97716129588288e-07
7500,0.00010869977943526597,1.053040926216529e-06,1.9520029517471656e-06,7.94541783878631e-07
7600,0.0001102629203633448,1.043264733823956e-06,1.9980579873102658e-06,7.891010433230378e-07
7700,0.0001115283399687892,1.0649345285438617e-06,2.0077900882007194e-06,8.06207920279388e-07
7800,0.0001128424831127765,1.065304113013687e-06,1.998894055450865e-06,7.853636575794412e-07
7900,0.00011527963759005925,1.0686011081390562e-06,1.982070098699438e-06,7.958817327771028e-07
8000,0.00011575445558645104,1.0715781053135154e-06,2.008252213239123e-06,7.982204674632041e-07
8100,0.00011710135314566587,1.094153738332861e-06,1.9832006442027354e-06,7.939461571668539e-07
8200,0.00012201826747746095,1.069098234672202e-06,1.990587273270849e-06,8.110673403914232e-07
8300,0.00012299866217440591,1.0845609566777807e-06,2.036310531574925e-06,7.931084367831093e-07
8400,0.00012309637397672947,1.074126654586524e-06,2.0351389630210646e-06,8.361733106281095e-07
8500,0.000125298876444587,1.0960621582002404e-06,2.0268013115562156e-06,8.277399689728103e-07
8600,0.0001251333806580445,1.0836793701463472e-06,2.0932756458332233e-06,8.018058543136224e-07
8700,0.000128211248069019,1.0991591913198387e-06,2.042483621695583e-06,8.040671941713182e-07
8800,0.0001290202094177895,1.0626432304313288e-06,2.047637397414842e-06,7.947536480160208e-07
8900,0.00013140580590511033,1.091190254948008e-06,2.060117526834301e-06,8.103895842721429e-07
9000,0.00013193822146068677,1.1351869127567891e-06,2.0862019518304858e-06,8.3435130297044e-07
9100,0.00013205803291970402,1.0939829666680151e-06,2.0217612426334973e-06,7.994098796022185e-07
9200,0.00013440614795619878,1.090827144878925e-06,1.9843636375399083e-06,7.860089359599926e-07
9300,0.00013521720209252943,1.1039722151199886e-06,1.995663879516133e-06,8.002738094538313e-07
9400,0.0001365378039906126,1.0787050652001566e-06,2.029527706059909e-06,7.921924820990054e-07
9500,0.00013965492514218418,1.0822494354081948e-06,2.0270376538840728e-06,7.955396030986801e-07
9600,0.00014150671398378226,1.0626993073714436e-06,2.034000153097948e-06,8.193484759556318e-07
9700,0.0001415680882012591,1.0887689283972076e-06,2.020209239488211e-06,7.947491152946828e-07
9800,0.00014519774938032135,1.0952957843883185e-06,1.9959542492336227e-06,7.912345399328191e-07
9900,0.0001465294068698438,1.1421767652991716e-06,2.0249207683522766e-06,7.982259080104461e-07
